mmsi,vessel_id,vessel_name,trip_id,trip_start,trip_end,trip_start_anchorage_name,trip_end_anchorage_name,trip_start_visit_id,trip_end_visit_id
225987522,4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb,油轮_5303,225987522-4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb-0193edf65c70,2024-12-22 10:42:46 UTC,2024-12-22 10:55:14 UTC,装卸区_南区_83,停泊区_北区_68,c89c79ea778cce8fcee3af43e70f141e,8c875d21e9bd03d9be9a72547f7aed9b
225981430,06974cd62-2c07-eaa1-55a7-0e27aac042e2,客轮_4651,225981430-06974cd62-2c07-eaa1-55a7-0e27aac042e2-0193f87799c0,2024-12-24 11:40:08 UTC,2024-12-24 11:46:22 UTC,装卸区_南区_83,停泊区_北区_68,fd8a7d41702b35cd6082a5da36d25256,5ccfc9122f16183ee74b8b3a8f0df76f
235098468,9b7137095-5c1d-2829-9c39-762070d0b498,散货船_2882,235098468-9b7137095-5c1d-2829-9c39-762070d0b498-0193f86bfd18,2024-12-24 11:27:27 UTC,2024-12-24 11:58:25 UTC,装卸区_南区_83,停泊区_北区_68,018efa06e4ee2c5193a05881666984a0,2c2dd91427bbb9e44807ff88870f8647
225987522,4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb,油轮_5303,225987522-4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb-0193bfff6c80,2024-12-13 12:30:08 UTC,2024-12-13 12:42:20 UTC,装卸区_南区_83,停泊区_北区_68,04e4286b33aef1d5426e729f79208467,d4d85d818db2c4ca96046b08e922204a
225987522,4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb,油轮_5303,225987522-4f379e69c-c9ed-8d69-ab2f-1d3ca02664eb-0194180e2600,2024-12-30 14:52:48 UTC,2024-12-30 15:05:49 UTC,装卸区_南区_83,停泊区_北区_68,10388960ec87dbba9d09f4f352c45b63,832dc627291eb9cf5629657194b8cec4
211191440,de0950b97-7fa7-76aa-88a9-44cff69628a8,散货船_6254,211191440-de0950b97-7fa7-76aa-88a9-44cff69628a8-0193b5c30c18,2024-12-11 12:47:59 UTC,2024-12-12 02:56:28 UTC,港区_南区_17,停泊区_北区_68,2c07506d0f21238820ff01551861203b,d4a3f551b36a8c3904631d36b0b4fbf5
228250900,664a8da57-7dcf-7ebf-1954-b02790f80174,拖船_4833,228250900-664a8da57-7dcf-7ebf-1954-b02790f80174-019386a003f0,2024-12-02 09:07:34 UTC,2024-12-07 13:05:28 UTC,锚地_南区_77,停泊区_北区_68,73e849b9c19a7bae4fa63445ed6c1e00,492bddb0e474e4b4467be3ae47b799e9
218061020,d3b7f9d6d-d675-4ff4-078a-1cd24c706315,散货船_1216,218061020-d3b7f9d6d-d675-4ff4-078a-1cd24c706315-0193aad83f58,2024-12-09 09:55:19 UTC,2024-12-13 11:30:02 UTC,港区_港区_56,停泊区_北区_68,80d026b527aadad0e28b269a19592f0b,a7e8397e89909e70f8fe82bf83c66029
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193feb1a010,2024-12-25 16:41:14 UTC,2024-12-25 16:52:34 UTC,港区_东区_38,装卸区_北区_80,2f0ed198219f7116755a05c994fc3dd6,2c47de30eb2479130584f1ac426f9631
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193d3d53690,2024-12-17 08:56:26 UTC,2024-12-17 09:12:12 UTC,港区_东区_38,装卸区_北区_80,c2d52b32f80f85161bc712a86b100eb1,dcdd0e00ee2f0ff8654137791d51fbad
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193e4f17e20,2024-12-20 16:40:52 UTC,2024-12-20 17:01:36 UTC,港区_东区_38,装卸区_北区_80,3acb9fd32e64a58b9689cad58e8bdd22,f0fff97cb1dd4101dd8811b2973cbce8
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-01939d152548,2024-12-06 17:47:09 UTC,2024-12-06 19:09:49 UTC,码头_北区_62,码头_北区_62,a6092305a2c29f657cf3b279851deca9,33db4ed5d74e356cc82cd551696b588d
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193b673c260,2024-12-11 16:01:00 UTC,2024-12-11 17:02:19 UTC,码头_北区_62,码头_北区_62,0579a3f773cc70d92217c07e243cfac5,6ce9895741b2f8051212b629fa78f7db
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-01939bc763e0,2024-12-06 11:42:36 UTC,2024-12-06 11:54:04 UTC,港区_东区_38,码头_北区_62,9388f62be7870bf4e07cffbb1cd29532,5db1b6318ffa39a3145f9ae509567a31
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193b9af7cd0,2024-12-12 07:05:06 UTC,2024-12-12 07:15:17 UTC,港区_东区_38,码头_北区_62,82122c0429c5e30b4f7cc280c551cd26,34859cb213a6df5f6988e18cdd8a5e29
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193a668c7a8,2024-12-08 13:15:05 UTC,2024-12-08 13:35:59 UTC,港区_东区_38,码头_北区_62,44c5f0273424feb4e577322823bf4893,867249a756b0ea2a661c41d5ff00838e
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0193a234f580,2024-12-07 17:40:00 UTC,2024-12-07 17:51:18 UTC,港区_东区_38,码头_北区_62,cf75abdbf863d3c64e54ce5df3387a0f,3177c03248f2b644ca4276ad8497df4f
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193da553ad8,2024-12-18 15:13:59 UTC,2024-12-18 15:26:04 UTC,港区_东区_38,码头_北区_62,4be01a46bf706f8894bafdaf5a0b8aa5,af2fa87d85f138169338e62e61edffc3
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-01941661ed00,2024-12-30 07:05:04 UTC,2024-12-30 07:19:04 UTC,港区_东区_38,码头_北区_62,dc4d4e295b6690f9c28c9d2345795f05,7af7536278f9ccac0ee0fdcea2839cbe
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-01940cdf08f8,2024-12-28 10:45:31 UTC,2024-12-28 11:16:13 UTC,港区_东区_38,码头_北区_62,7b8c95e65a59d748e71dbad45d89d999,bc244c48033e68a5eb25f2b67e946669
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193ea1aacc8,2024-12-21 16:43:57 UTC,2024-12-21 17:00:27 UTC,港区_东区_38,码头_北区_62,baccfcdf3af91691932db96e217961d1,b68fea392c3a5c4b8c3d5727a080c647
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193e560e990,2024-12-20 18:42:34 UTC,2024-12-20 18:58:27 UTC,港区_东区_38,码头_北区_62,c2bda9db9fc3967bf9b90105062c0b56,bab1ffa9ef0dde912a4aeedc8a59fa3a
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-01939d4a7d88,2024-12-06 18:45:25 UTC,2024-12-06 18:59:35 UTC,港区_东区_38,码头_北区_62,9c74d06d64e10cf71015e1514dcb99a6,333e1284f1ad9fd25518874ae4aee867
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-01939bb7d768,2024-12-06 11:25:37 UTC,2024-12-06 11:39:24 UTC,港区_东区_38,码头_北区_62,6eb05ed8bcac0a422eb2f63133a4a69d,e92caefa9b69c65b458881cb3f4233d4
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-01941270e868,2024-12-29 12:42:57 UTC,2024-12-29 12:56:59 UTC,港区_东区_38,码头_北区_62,3d1353edb95e890bbcdfbc936e1d89f1,09e2840cfcdd65f5e88721cfdbe011c4
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193b1e81fc0,2024-12-10 18:50:00 UTC,2024-12-10 19:21:19 UTC,港区_东区_38,码头_北区_62,5398dd4fb4d9a9cf90818fbc39ff5436,ab40a5ff96528f171529aecf69ad3cb3
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193bed13938,2024-12-13 07:00:03 UTC,2024-12-13 07:15:04 UTC,港区_东区_38,码头_北区_62,cab1c34f27e5f760c90284d2c217f76d,8d7e7f685e7a10ac80545d79875e0f24
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-019417b4f210,2024-12-30 13:15:22 UTC,2024-12-30 13:58:35 UTC,港区_东区_38,码头_北区_62,a92361f8d77061ea5ff8f10fd76fdb08,23a74a97b9433fef44cf741a68e1ba8e
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193f8dfd558,2024-12-24 13:33:59 UTC,2024-12-24 13:50:11 UTC,港区_东区_38,码头_北区_62,d321eac43efa71786ed111e977b9d134,0ea853dc62b2d0ea4bb6c5e9d7772f6f
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193d9712c08,2024-12-18 11:04:53 UTC,2024-12-18 11:16:19 UTC,港区_东区_38,码头_北区_62,5fcc356b7ff9a7023a255b50e73221c0,13f0b4f8f05a8b57f60531261f72309f
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193a15766c0,2024-12-07 13:38:00 UTC,2024-12-07 13:50:27 UTC,港区_东区_38,码头_北区_62,dd80df351a403045e1e4cd5b2eff5ea6,f9f34fd289953466be1481f6f82aaabc
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193a00e21c8,2024-12-07 07:38:21 UTC,2024-12-07 07:52:04 UTC,港区_东区_38,码头_北区_62,ea54432d0046e67388137345dc704831,356a858cfdbf293a57289f012b7d2de8
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193a2bfb120,2024-12-07 20:11:32 UTC,2024-12-07 20:20:34 UTC,港区_东区_38,码头_北区_62,d776abe44236beef4355e9531fba383a,0e9a9633b73aad4713da61e0afe9b41a
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-019418abd530,2024-12-30 17:45:02 UTC,2024-12-30 17:57:17 UTC,港区_东区_38,码头_北区_62,5ad565b46e2682dbb410dbc4b1e925a9,3ea3baefa0604d9f5a9f106c74bedb1f
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-01938b52c630,2024-12-03 07:01:18 UTC,2024-12-03 07:15:00 UTC,港区_东区_38,码头_北区_62,0a16fa3e74bca86daa517f0a435e4ada,0b34bdf6526fc5501533c278e4271635
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193ef42a2f0,2024-12-22 16:45:42 UTC,2024-12-22 17:00:27 UTC,港区_东区_38,码头_北区_62,c63431b9985881dda6ea9b864b3ad632,f888cde4c8784a6283ab609c95bef820
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193e3b97f08,2024-12-20 11:00:05 UTC,2024-12-20 11:10:07 UTC,港区_东区_38,码头_北区_62,2ffb6af4c2eb0741a52a3c6b20c7ed70,c70a3daa845a80d980bc1b7aec629127
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193e972ff00,2024-12-21 13:40:48 UTC,2024-12-21 13:50:54 UTC,港区_东区_38,码头_北区_62,71a59931fcca2ffe798c1bd72cc3e4f7,090e52a69b33dfab2d51e1aad0f77a95
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193e9617e88,2024-12-21 13:21:41 UTC,2024-12-21 13:35:01 UTC,港区_东区_38,码头_北区_62,c6412df01b0525c22f989f10f9abfd72,5ce9dd981a5885ad54fb8003f221de6b
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193a5a796a0,2024-12-08 09:44:04 UTC,2024-12-08 10:00:33 UTC,港区_东区_38,码头_北区_62,663c19b6a74cdf713dc18657a36a0921,b51edc4c76f5fd969e6b661a7d34dbd6
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193b70d33a0,2024-12-11 18:48:36 UTC,2024-12-11 19:07:11 UTC,港区_东区_38,码头_北区_62,db387e0801fb80ed0e07558b8ec9a419,619504218521098c071c1dfe590c777b
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193e4350bf0,2024-12-20 13:15:02 UTC,2024-12-20 13:44:15 UTC,港区_东区_38,码头_北区_62,c120bc8c50b9b7ca30ea678a2f1a3462,9e392792cfdff604e22d61fb623cf5da
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-019388ae94b8,2024-12-02 18:42:43 UTC,2024-12-02 18:56:52 UTC,港区_东区_38,码头_北区_62,08085c9c4aa837005bd9f370f11e6c9e,c13581c6450b3d34b02fe0e29b6a17f3
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-01938781a990,2024-12-02 13:14:02 UTC,2024-12-02 13:31:00 UTC,港区_东区_38,码头_北区_62,4dfdb796507afd2a303f5a76b087cbbe,c2c223e427d5685ba7b9fa91baa4ea48
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-019418f9c268,2024-12-30 19:10:09 UTC,2024-12-30 19:23:19 UTC,港区_东区_38,码头_北区_62,dc511ebba0162f3e013b97fdc2cc1c2f,0c72d7b730e3978414db1dd7f5749cc6
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193e5b17a90,2024-12-20 20:10:34 UTC,2024-12-20 20:21:58 UTC,港区_东区_38,码头_北区_62,a99fed769f00182d84f74723d4046d5b,adc3d33c4f87b6be4bed42dd0487eef2
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193ce457de8,2024-12-16 07:01:21 UTC,2024-12-16 07:14:40 UTC,港区_东区_38,码头_北区_62,2b2e050f164b7e0da243fe0d98591447,75d537f090809c89c789486fccf0df0b
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193df1032a8,2024-12-19 13:16:41 UTC,2024-12-19 13:40:20 UTC,港区_东区_38,码头_北区_62,8654bb0d5826dafee0b85c9405c4b43f,7e6f0a64d305a314817c79b0e4c13145
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-01940846eb08,2024-12-27 13:20:53 UTC,2024-12-27 13:41:20 UTC,港区_东区_38,码头_北区_62,207118556059daf2d18f56c1b4ebf0ac,f5bf06ca23f03d3166fadc1a3f0e2c2e
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193a14b8f80,2024-12-07 13:25:04 UTC,2024-12-07 13:39:57 UTC,港区_东区_38,码头_北区_62,589b04d638e10cb9d5fc453b882e28d3,ee9e05140c086c820e0b1bdfa1785760
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193c633cd80,2024-12-14 17:25:04 UTC,2024-12-14 17:40:04 UTC,港区_东区_38,码头_北区_62,a4e8101220735de4b2c2d7f59078619a,db8a90159dafa4014cefe448a80005e6
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0193834f90d0,2024-12-01 17:40:50 UTC,2024-12-01 17:54:45 UTC,港区_东区_38,码头_北区_62,0ff1c667a08454df33a00b9fd0c5a18b,7e2f7bb9ec4b1640d96f2d91c8661d45
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193b6984dd8,2024-12-11 16:40:55 UTC,2024-12-11 17:01:42 UTC,港区_东区_38,码头_北区_62,f1fa46194cd680e6a873391831f678f3,206616f70806ae0762cd59b01a5ba41d
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-01940e947d40,2024-12-28 18:43:20 UTC,2024-12-28 18:57:30 UTC,港区_东区_38,码头_北区_62,f135eddbd1efcaddcef19b29c43706cd,fcfcc56fd021829e542f8c057d5a2d83
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0193e9609810,2024-12-21 13:20:42 UTC,2024-12-21 13:35:00 UTC,停泊区_老区_86,港区_东区_38,bf54f1b369f436953209a7a013082de2,aa8c710e590caea7ab4c508a3a1ebf84
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193e8d20be0,2024-12-21 10:45:00 UTC,2024-12-21 10:59:25 UTC,停泊区_老区_86,港区_东区_38,35bcda24b347d19fec100c5c95286ec0,42e27e3b103a9f5eb2746e32f88b7b49
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193cb5a6800,2024-12-15 17:25:20 UTC,2024-12-15 17:37:05 UTC,装卸区_北区_80,港区_东区_38,685918c08a5bd7c2f6216d85dd8d6999,def2ff0c218cdf34b4e986ceb57e15da
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0194128ea998,2024-12-29 13:15:27 UTC,2024-12-29 13:26:01 UTC,码头_北区_62,港区_东区_38,b1943e97d5c7e2b5c4554da21a97cdfa,27ecc7bbc1ba2786fdd4a3846d02330e
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-019390aef388,2024-12-04 08:00:05 UTC,2024-12-04 08:14:15 UTC,码头_北区_62,港区_东区_38,2381e10d324227c4c676af830c9bfa1a,bd132d547dc62aa83158da659f537d85
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193bb3daa68,2024-12-12 14:20:01 UTC,2024-12-12 14:33:18 UTC,码头_北区_62,港区_东区_38,5cf6ab69b8c8f4ecf7794bd25d7c6344,27e0d022251dbf940637742f3985b68d
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-019397e67090,2024-12-05 17:38:02 UTC,2024-12-05 17:47:42 UTC,码头_北区_62,港区_东区_38,1f5a3ee5bed016b227e86133f07a429e,dd4b456d7aaedeaf991e2f544af3336a
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0193a5db2da8,2024-12-08 10:40:25 UTC,2024-12-08 10:55:27 UTC,码头_北区_62,港区_东区_38,2c38817ee0c3a7bf3583748da06dae2c,9e280ff634d160ac7d26a142c1bbadef
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-019418ad2cf0,2024-12-30 17:46:30 UTC,2024-12-30 18:12:31 UTC,码头_北区_62,港区_东区_38,23a74a97b9433fef44cf741a68e1ba8e,98d8f931b0c59fd34e28ff0077c51057
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193bf518110,2024-12-13 09:20:10 UTC,2024-12-13 09:30:59 UTC,码头_北区_62,港区_东区_38,cbbe3d41debb2310f9ab158cb1a1a358,0ee2f3755808a96a54a331bb7f346c1b
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193918b9fb8,2024-12-04 12:01:07 UTC,2024-12-04 12:12:43 UTC,码头_北区_62,港区_东区_38,0e32fee3a6ada3ca9a3fa61c4f11fc37,1889667c37e611959c61f9cc115549f9
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-01940e8ab940,2024-12-28 18:32:40 UTC,2024-12-28 18:45:16 UTC,码头_北区_62,港区_东区_38,b3656fc892ed7e357dbe12894602f2bb,4453ef2b657848d447e10d8a9f075bad
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193920f6618,2024-12-04 14:25:03 UTC,2024-12-04 14:37:31 UTC,码头_北区_62,港区_东区_38,c522466df70dc742570eb4309ab0123e,e8bc5ef6dff720e9ee9c8d137cd7d3a7
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-0193beaed488,2024-12-13 06:22:29 UTC,2024-12-13 06:38:38 UTC,码头_北区_62,港区_东区_38,9aa019aff7e0553bc48f332c2665a5a4,352cbcfb4f4fee787db013f432b42a17
224197000,6f1aea9dd-ddfa-72be-2612-3257fd7229db,客轮_8000,224197000-6f1aea9dd-ddfa-72be-2612-3257fd7229db-01938b8c3d20,2024-12-03 08:04:04 UTC,2024-12-03 08:14:44 UTC,码头_北区_62,港区_东区_38,27555b6c5bc9c2b5d595ea0cb588bcad,38094639f2661e20f61e4103eac70861
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193a0b91768,2024-12-07 10:45:05 UTC,2024-12-07 10:59:15 UTC,码头_北区_62,港区_东区_38,a39ea4c44f2a141b04293f119344d26d,d5e7bc9a1534c876f641b84a6c51c739
225998459,3008006f8-8661-b34f-638a-208a083b3bde,货轮_8648,225998459-3008006f8-8661-b34f-638a-208a083b3bde-0193966ad4e0,2024-12-05 10:43:24 UTC,2024-12-05 11:00:42 UTC,码头_北区_62,港区_东区_38,6d5683ee8f151eaa5793788b29040117,676b24df48c4d54a8768ba7cd8b3ab45
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-019388e8dab0,2024-12-02 19:46:22 UTC,2024-12-02 19:58:42 UTC,码头_北区_62,港区_东区_38,c13581c6450b3d34b02fe0e29b6a17f3,ea1dfb23de1f842eabdabe235eab1b91
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193ab67c588,2024-12-09 12:32:05 UTC,2024-12-09 12:50:28 UTC,码头_北区_62,港区_东区_38,880d03ab0511fd1259cc077f2dbde16f,354b8229a07d59e9b8f2b134c4e83aaa
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193a2c77950,2024-12-07 20:20:02 UTC,2024-12-07 20:33:58 UTC,码头_北区_62,港区_东区_38,a87d9f52569872585f35f2b268db3730,48f3c5b2cff08d1f3f7b72341dac8709
224127000,be3fec5a2-2c2c-365d-8957-f9ccb5f85157,渔船_6201,224127000-be3fec5a2-2c2c-365d-8957-f9ccb5f85157-0193964320d0,2024-12-05 10:00:02 UTC,2024-12-05 10:15:03 UTC,码头_北区_62,港区_东区_38,537c9c75a409f6255cab520f067c7c8e,26f3cae2d58fb963596080246c8b206e
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193a5925150,2024-12-08 09:20:50 UTC,2024-12-08 09:40:40 UTC,码头_北区_62,港区_东区_38,0687f87c302b53b0c13e6c4676326d85,dacad192cef8f711e5d876607f57f274
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193820adfb8,2024-12-01 11:46:11 UTC,2024-12-01 12:03:56 UTC,码头_北区_62,港区_东区_38,bf26d0a12b2ff544caf4fab79b3e2f77,a06f32680fa536a41968dd85af177cf1
224115000,2c18dc85a-a08c-cfb4-4a43-bdc141a598b3,油轮_2736,224115000-2c18dc85a-a08c-cfb4-4a43-bdc141a598b3-0193f5043938,2024-12-23 19:35:15 UTC,2024-12-23 19:50:10 UTC,码头_北区_62,港区_东区_38,86c09af98a736763accaf13636324bac,da108235b1aca40d0a81126375ca666f
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193e534cc98,2024-12-20 17:54:23 UTC,2024-12-20 18:11:37 UTC,码头_北区_62,港区_东区_38,9e392792cfdff604e22d61fb623cf5da,eb2b687b20bf33148f2bf0fe4456639f
224115280,06359db62-22ce-591d-0f6a-a33082b46da0,渔船_9048,224115280-06359db62-22ce-591d-0f6a-a33082b46da0-0193bf50aa38,2024-12-13 09:19:15 UTC,2024-12-13 09:35:53 UTC,码头_北区_62,港区_东区_38,935c3c1c35da2345cd634e7cdbdfe5c9,052b1b60274c5c0db81b73049223a242
